timestamp,volume,vw,open,close,high,low,t,number_of_trades
2024-03-01 09:00:00,4904.0,509.2141,509.0,509.2,509.23,509.0,1709283600000,37
2024-03-01 09:01:00,497.0,509.2501,509.25,509.25,509.25,509.25,1709283660000,12
2024-03-01 09:02:00,352.0,509.2874,509.28,509.28,509.28,509.28,1709283720000,4
2024-03-01 09:03:00,3258.0,509.2565,509.23,509.27,509.27,509.23,1709283780000,14
2024-03-01 09:04:00,831.0,509.2298,509.23,509.23,509.23,509.23,1709283840000,8
2024-03-01 09:05:00,469.0,509.1483,509.16,509.16,509.16,509.16,1709283900000,6
2024-03-01 09:07:00,2049.0,509.1351,509.13,509.14,509.14,509.13,1709284020000,7
2024-03-01 09:08:00,633.0,509.2501,509.25,509.25,509.25,509.25,1709284080000,9
2024-03-01 09:09:00,1222.0,509.3228,509.31,509.34,509.34,509.31,1709284140000,13
2024-03-01 09:12:00,964.0,509.2778,509.31,509.25,509.31,509.24,1709284320000,9
2024-03-01 09:13:00,2383.0,509.2618,509.25,509.26,509.3,509.24,1709284380000,29
2024-03-01 09:14:00,1500.0,509.3213,509.3,509.38,509.38,509.3,1709284440000,12
2024-03-01 09:15:00,3213.0,509.4499,509.4,509.47,509.47,509.4,1709284500000,18
2024-03-01 09:16:00,1141.0,509.5126,509.48,509.52,509.52,509.48,1709284560000,10
2024-03-01 09:18:00,403.0,509.4761,509.48,509.48,509.48,509.48,1709284680000,7
2024-03-01 09:19:00,521.0,509.4536,509.46,509.45,509.46,509.45,1709284740000,7
2024-03-01 09:20:00,1560.0,509.5679,509.54,509.57,509.57,509.54,1709284800000,12
2024-03-01 09:21:00,1232.0,509.5835,509.59,509.56,509.59,509.56,1709284860000,9
2024-03-01 09:23:00,1300.0,509.6162,509.62,509.64,509.64,509.58,1709284980000,6
2024-03-01 09:24:00,491.0,509.6418,509.64,509.64,509.64,509.64,1709285040000,4
2024-03-01 09:25:00,802.0,509.5999,509.6,509.6,509.6,509.6,1709285100000,4
2024-03-01 09:29:00,401.0,509.55,509.56,509.53,509.58,509.53,1709285340000,4
2024-03-01 09:30:00,1295.0,509.4469,509.5,509.4,509.5,509.4,1709285400000,15
2024-03-01 09:31:00,1869.0,509.2726,509.35,509.2,509.35,509.2,1709285460000,12
2024-03-01 09:32:00,170.0,509.2118,509.21,509.21,509.21,509.21,1709285520000,5
2024-03-01 09:33:00,305.0,509.3062,509.33,509.33,509.33,509.33,1709285580000,6
2024-03-01 09:34:00,1121.0,509.3211,509.32,509.33,509.33,509.32,1709285640000,4
2024-03-01 09:35:00,183.0,509.35,509.35,509.35,509.35,509.35,1709285700000,1
2024-03-01 09:37:00,496.0,509.4382,509.49,509.4,509.49,509.4,1709285820000,3
2024-03-01 09:39:00,112.0,509.4696,509.47,509.47,509.47,509.47,1709285940000,2
2024-03-01 09:40:00,151.0,509.4998,509.5,509.5,509.5,509.5,1709286000000,3
2024-03-01 09:43:00,553.0,509.45,509.45,509.45,509.45,509.45,1709286180000,7
2024-03-01 09:50:00,1005.0,509.4298,509.43,509.43,509.43,509.43,1709286600000,4
2024-03-01 09:51:00,102.0,509.44,509.44,509.44,509.44,509.44,1709286660000,2
2024-03-01 09:56:00,100.0,509.31,509.31,509.31,509.31,509.31,1709286960000,1
2024-03-01 09:57:00,645.0,509.2946,509.3,509.25,509.31,509.25,1709287020000,13
2024-03-01 10:00:00,1211.0,509.1934,509.2,509.18,509.2,509.18,1709287200000,9
2024-03-01 10:01:00,214.0,509.0831,509.12,509.05,509.12,509.05,1709287260000,6
2024-03-01 10:02:00,477.0,509.0413,509.04,509.04,509.04,509.04,1709287320000,3
2024-03-01 10:03:00,1646.0,509.0109,509.08,509.0,509.08,509.0,1709287380000,29
2024-03-01 10:04:00,315.0,509.0508,509.05,509.05,509.05,509.05,1709287440000,5
2024-03-01 10:05:00,201.0,509.0199,509.02,509.02,509.02,509.02,1709287500000,2
2024-03-01 10:07:00,513.0,509.1597,509.16,509.16,509.16,509.16,1709287620000,3
2024-03-01 10:09:00,358.0,509.1097,509.11,509.11,509.11,509.11,1709287740000,6
