timestamp,volume,vw,open,close,high,low,t,number_of_trades
2023-01-03 11:26:00,536.0,385.5481,385.54,385.55,385.55,385.54,1672745160000,6
2023-01-03 11:27:00,305.0,385.5295,385.53,385.53,385.53,385.53,1672745220000,5
2023-01-03 11:28:00,663.0,385.5654,385.49,385.58,385.58,385.49,1672745280000,11
2023-01-03 11:29:00,641.0,385.578,385.61,385.53,385.61,385.53,1672745340000,7
2023-01-03 11:30:00,5368.0,385.5473,385.57,385.6,385.6,385.53,1672745400000,18
2023-01-03 11:31:00,1988.0,385.5526,385.62,385.54,385.62,385.53,1672745460000,13
2023-01-03 11:32:00,1174.0,385.6382,385.62,385.67,385.67,385.62,1672745520000,17
2023-01-03 11:33:00,1233.0,385.6082,385.63,385.58,385.63,385.58,1672745580000,17
2023-01-03 11:35:00,281.0,385.6109,385.61,385.61,385.61,385.61,1672745700000,6
2023-01-03 11:36:00,1538.0,385.5606,385.59,385.52,385.59,385.52,1672745760000,18
2023-01-03 11:37:00,408.0,385.5147,385.51,385.51,385.51,385.51,1672745820000,9
2023-01-03 11:38:00,522.0,385.4677,385.46,385.47,385.47,385.46,1672745880000,14
2023-01-03 11:39:00,501.0,385.5779,385.59,385.53,385.59,385.53,1672745940000,6
2023-01-03 11:42:00,5191.0,385.3505,385.46,385.28,385.46,385.28,1672746120000,44
2023-01-03 11:43:00,8880.0,384.8121,385.2,384.69,385.2,384.69,1672746180000,76
2023-01-03 11:44:00,15577.0,384.2972,384.69,384.02,384.69,383.93,1672746240000,114
2023-01-03 11:45:00,15818.0,383.9603,384.01,384.06,384.06,383.52,1672746300000,105
2023-01-03 11:46:00,6784.0,383.9715,384.03,384.1,384.2,383.84,1672746360000,52
2023-01-03 11:47:00,3118.0,383.9454,384.06,383.88,384.06,383.87,1672746420000,19
2023-01-03 11:48:00,5731.0,383.9675,383.93,383.97,384.0,383.92,1672746480000,35
2023-01-03 11:49:00,3958.0,383.9238,383.97,383.95,383.97,383.86,1672746540000,19
2023-01-03 11:50:00,3299.0,383.9719,383.98,384.05,384.05,383.85,1672746600000,28
2023-01-03 11:51:00,3040.0,383.9543,383.94,384.0,384.09,383.91,1672746660000,23
2023-01-03 11:52:00,472.0,384.0758,384.12,384.12,384.12,384.12,1672746720000,11
2023-01-03 11:53:00,6308.0,383.8724,383.97,383.79,383.97,383.75,1672746780000,42
2023-01-03 11:54:00,857.0,383.955,383.98,383.96,383.98,383.88,1672746840000,11
2023-01-03 11:55:00,1942.0,383.9925,384.0,383.98,384.02,383.96,1672746900000,18
2023-01-03 11:56:00,7684.0,384.0776,384.07,384.19,384.19,384.02,1672746960000,38
2023-01-03 11:57:00,5309.0,384.0976,384.13,384.09,384.13,384.09,1672747020000,23
2023-01-03 11:58:00,782.0,383.964,383.97,383.92,383.97,383.92,1672747080000,14
2023-01-03 11:59:00,1343.0,383.9894,383.99,383.96,384.0,383.96,1672747140000,15
2023-01-03 12:00:00,15686.0,383.96,383.95,383.9,384.01,383.86,1672747200000,108
2023-01-03 12:01:00,11714.0,383.5667,383.72,383.49,383.72,383.4,1672747260000,104
2023-01-03 12:02:00,11360.0,383.4427,383.5,383.52,383.52,383.39,1672747320000,90
2023-01-03 12:03:00,3552.0,383.5158,383.53,383.6,383.6,383.45,1672747380000,39
2023-01-03 12:04:00,2939.0,383.5881,383.58,383.61,383.61,383.51,1672747440000,30
2023-01-03 12:05:00,5462.0,383.6697,383.55,383.7,383.73,383.55,1672747500000,51
2023-01-03 12:06:00,1042.0,383.6439,383.73,383.61,383.73,383.6,1672747560000,17
2023-01-03 12:07:00,3011.0,383.6877,383.74,383.64,383.79,383.64,1672747620000,37
2023-01-03 12:08:00,25662.0,383.5404,383.55,383.55,383.55,383.54,1672747680000,67
2023-01-03 12:09:00,940.0,383.5411,383.55,383.51,383.55,383.51,1672747740000,25
2023-01-03 12:10:00,2018.0,383.5004,383.5,383.5,383.51,383.49,1672747800000,27
2023-01-03 12:11:00,6121.0,383.4396,383.49,383.45,383.49,383.39,1672747860000,51
2023-01-03 12:12:00,11458.0,383.3749,383.37,383.39,383.42,383.37,1672747920000,43
2023-01-03 12:13:00,2719.0,383.4761,383.41,383.52,383.57,383.34,1672747980000,34
2023-01-03 12:14:00,8344.0,383.6852,383.58,383.7,383.72,383.58,1672748040000,48
2023-01-03 12:15:00,4373.0,383.6355,383.65,383.64,383.69,383.55,1672748100000,36
2023-01-03 12:16:00,5388.0,383.7286,383.63,383.8,383.8,383.63,1672748160000,42
2023-01-03 12:17:00,8937.0,383.7816,383.74,383.84,383.88,383.72,1672748220000,59
2023-01-03 12:18:00,2406.0,383.8476,383.82,383.86,383.89,383.79,1672748280000,28
2023-01-03 12:19:00,10167.0,383.8699,383.79,383.92,383.92,383.79,1672748340000,60
2023-01-03 12:20:00,1837.0,383.8708,383.88,383.86,383.89,383.85,1672748400000,23
2023-01-03 12:21:00,2714.0,383.9425,383.84,383.99,384.03,383.84,1672748460000,42
2023-01-03 12:22:00,5969.0,384.009,384.01,384.02,384.05,383.98,1672748520000,38
2023-01-03 12:23:00,6012.0,384.0873,384.04,384.16,384.16,384.04,1672748580000,47
2023-01-03 12:24:00,11267.0,384.0845,384.11,384.04,384.13,384.03,1672748640000,69
2023-01-03 12:25:00,4156.0,384.0702,384.09,384.03,384.1,384.03,1672748700000,44
2023-01-03 12:26:00,2626.0,384.0284,384.05,384.08,384.08,384.0,1672748760000,34
2023-01-03 12:27:00,4587.0,384.024,384.05,383.95,384.1,383.95,1672748820000,47
2023-01-03 12:28:00,4726.0,383.9226,383.97,383.86,383.97,383.86,1672748880000,35
2023-01-03 12:29:00,3675.0,383.8313,383.84,383.82,383.89,383.82,1672748940000,21
2023-01-03 12:30:00,5820.0,383.862,383.82,384.01,384.01,383.82,1672749000000,49
2023-01-03 12:31:00,2051.0,384.1734,384.11,384.23,384.28,384.11,1672749060000,40
2023-01-03 12:32:00,1235.0,384.1349,384.2,384.13,384.2,384.13,1672749120000,23
2023-01-03 12:33:00,2089.0,384.1694,384.17,384.13,384.26,384.13,1672749180000,25
2023-01-03 12:34:00,1706.0,384.2214,384.17,384.27,384.27,384.17,1672749240000,22
2023-01-03 12:35:00,1768.0,384.1929,384.25,384.17,384.25,384.17,1672749300000,17
2023-01-03 12:36:00,6180.0,384.22,384.23,384.18,384.26,384.15,1672749360000,32
2023-01-03 12:37:00,1657.0,384.129,384.18,384.09,384.18,384.09,1672749420000,22
2023-01-03 12:38:00,1327.0,384.1084,384.11,384.12,384.13,384.08,1672749480000,20
2023-01-03 12:39:00,628.0,384.2612,384.27,384.27,384.27,384.27,1672749540000,13
2023-01-03 12:40:00,793.0,384.3515,384.32,384.4,384.4,384.32,1672749600000,29
2023-01-03 12:41:00,1009.0,384.3712,384.4,384.36,384.4,384.36,1672749660000,16
2023-01-03 12:42:00,1835.0,384.393,384.39,384.38,384.44,384.38,1672749720000,24
2023-01-03 12:43:00,1827.0,384.2908,384.29,384.28,384.32,384.28,1672749780000,26
2023-01-03 12:44:00,263.0,384.3339,384.33,384.33,384.33,384.33,1672749840000,10
2023-01-03 12:45:00,1454.0,384.3432,384.35,384.35,384.35,384.35,1672749900000,16
2023-01-03 12:46:00,1477.0,384.2387,384.25,384.23,384.25,384.23,1672749960000,19
2023-01-03 12:47:00,2915.0,384.047,384.22,384.04,384.22,383.95,1672750020000,47
2023-01-03 12:48:00,633.0,384.0338,383.98,383.98,383.98,383.98,1672750080000,18
2023-01-03 12:49:00,1388.0,384.2309,384.17,384.28,384.28,384.17,1672750140000,22
2023-01-03 12:50:00,1499.0,384.2014,384.24,384.16,384.24,384.16,1672750200000,16
2023-01-03 12:51:00,730.0,384.1901,384.2,384.18,384.2,384.18,1672750260000,14
2023-01-03 12:52:00,40592.0,384.2158,384.16,384.22,384.25,384.16,1672750320000,162
2023-01-03 12:53:00,1781.0,384.1263,384.1,384.12,384.16,384.1,1672750380000,16
2023-01-03 12:54:00,1430.0,384.029,384.08,384.0,384.08,384.0,1672750440000,23
2023-01-03 12:55:00,6283.0,383.9101,383.9,383.92,383.92,383.87,1672750500000,35
2023-01-03 12:56:00,2990.0,383.9568,384.03,383.91,384.03,383.88,1672750560000,24
2023-01-03 12:57:00,1708.0,383.9391,383.9,383.97,383.97,383.9,1672750620000,17
2023-01-03 12:58:00,893.0,383.9449,383.94,383.95,383.95,383.94,1672750680000,19
2023-01-03 12:59:00,114192.0,384.1161,384.0,384.31,384.31,384.0,1672750740000,173
2023-01-03 13:00:00,70048.0,384.1028,383.53,384.38,386.7204,383.39,1672750800000,442
2023-01-03 13:01:00,40636.0,384.4707,383.04,384.64,385.0,382.77,1672750860000,423
2023-01-03 13:02:00,27382.0,384.7174,384.61,384.79,384.8,384.59,1672750920000,188
2023-01-03 13:03:00,12426.0,384.7113,384.77,384.68,384.84,384.68,1672750980000,78
2023-01-03 13:04:00,7991.0,384.6926,384.7401,384.71,384.76,384.65,1672751040000,55
2023-01-03 13:05:00,20162.0,384.6829,384.69,384.61,384.75,384.61,1672751100000,91
2023-01-03 13:06:00,14680.0,384.4363,384.56,384.44,384.57,384.36,1672751160000,101
2023-01-03 13:07:00,29323.0,384.3449,384.39,384.3,384.42,384.27,1672751220000,144
2023-01-03 13:08:00,73280.0,383.9668,384.12,383.88,384.12,383.86,1672751280000,389
2023-01-03 13:09:00,45000.0,383.6577,383.88,383.55,383.88,383.44,1672751340000,318
2023-01-03 13:10:00,33895.0,383.6083,383.55,383.6,383.73,383.43,1672751400000,203
2023-01-03 13:11:00,23918.0,383.7364,383.66,383.77,383.8,383.59,1672751460000,139
2023-01-03 13:12:00,3635.0,383.7316,383.71,383.86,383.86,383.68,1672751520000,48
2023-01-03 13:13:00,42600.0,383.9031,383.89,383.8324,384.0,383.75,1672751580000,229
2023-01-03 13:14:00,11819.0,383.923,383.86,383.97,383.97,383.86,1672751640000,77
2023-01-03 13:15:00,7791.0,383.9751,383.89,383.98,384.02,383.89,1672751700000,65
2023-01-03 13:16:00,2133.0,384.0092,384.03,384.02,384.03,384.0,1672751760000,25
2023-01-03 13:17:00,8974.0,383.9941,384.0,384.09,384.1,383.93,1672751820000,57
2023-01-03 13:18:00,66893.0,383.4475,384.02,383.4,384.08,383.4,1672751880000,53
2023-01-03 13:19:00,2114.0,384.0272,384.03,384.06,384.06,383.99,1672751940000,44
2023-01-03 13:20:00,10474.0,384.2218,384.14,384.3,384.32,384.1,1672752000000,81
2023-01-03 13:21:00,4729.0,384.3405,384.27,384.31,384.38,384.27,1672752060000,42
2023-01-03 13:22:00,36552.0,384.4878,384.38,384.541,384.66,384.35,1672752120000,194
2023-01-03 13:23:00,11175.0,384.561,384.52,384.6,384.65,384.48,1672752180000,75
2023-01-03 13:24:00,10641.0,384.531,384.6,384.49,384.64,384.49,1672752240000,58
2023-01-03 13:25:00,1755.0,384.4532,384.49,384.46,384.51,384.43,1672752300000,34
2023-01-03 13:26:00,12840.0,384.3635,384.5,384.29,384.5,384.29,1672752360000,113
2023-01-03 13:27:00,15994.0,384.225,384.25,384.21,384.26,384.09,1672752420000,138
2023-01-03 13:28:00,2327.0,384.1282,384.15,384.04,384.18,384.04,1672752480000,52
2023-01-03 13:29:00,4126.0,384.0628,384.04,384.15,384.15,384.04,1672752540000,33
2023-01-03 13:30:00,6167.0,384.0282,384.13,384.04,384.13,384.0,1672752600000,54
2023-01-03 13:31:00,1772.0,384.1054,384.13,384.07,384.13,384.07,1672752660000,20
2023-01-03 13:32:00,3535.0,384.2029,384.13,384.25,384.3,384.11,1672752720000,41
2023-01-03 13:33:00,4089.0,384.3161,384.2999,384.25,384.34,384.25,1672752780000,47
2023-01-03 13:34:00,4842.0,384.2195,384.24,384.19,384.31,384.19,1672752840000,54
2023-01-03 13:35:00,1561.0,384.2015,384.2,384.27,384.27,384.17,1672752900000,30
2023-01-03 13:36:00,1739.0,384.3099,384.27,384.37,384.38,384.24,1672752960000,37
2023-01-03 13:37:00,8419.0,384.3547,384.33,384.44,384.48,384.28,1672753020000,48
2023-01-03 13:38:00,5511.0,384.4747,384.46,384.5,384.5,384.43,1672753080000,51
2023-01-03 13:39:00,9257.0,384.4879,384.45,384.5,384.52,384.45,1672753140000,55
2023-01-03 13:40:00,2394.0,384.5598,384.52,384.46,384.62,384.46,1672753200000,42
2023-01-03 13:41:00,7799.0,384.4764,384.45,384.46,384.49,384.44,1672753260000,81
2023-01-03 13:42:00,8907.0,384.4691,384.48,384.46,384.49,384.42,1672753320000,54
2023-01-03 13:43:00,29676.0,384.4427,384.41,384.38,384.5,384.38,1672753380000,148
2023-01-03 13:44:00,5440.0,384.4118,384.39,384.5,384.54,384.36,1672753440000,38
2023-01-03 13:45:00,2243.0,384.5445,384.54,384.56,384.56,384.54,1672753500000,38
2023-01-03 13:46:00,6248.0,384.6155,384.62,384.49,384.64,384.49,1672753560000,72
2023-01-03 13:47:00,6816.0,384.5059,384.49,384.49,384.57,384.48,1672753620000,64
2023-01-03 13:48:00,6944.0,384.5837,384.6,384.58,384.6,384.58,1672753680000,48
2023-01-03 13:49:00,5552.0,384.6268,384.56,384.64,384.65,384.56,1672753740000,67
2023-01-03 13:50:00,2122.0,384.6988,384.66,384.75,384.75,384.64,1672753800000,40
2023-01-03 13:51:00,14696.0,384.7788,384.75,384.82,384.82,384.72,1672753860000,101
2023-01-03 13:52:00,19700.0,384.8291,384.8,384.77,384.88,384.77,1672753920000,122
2023-01-03 13:53:00,5090.0,384.7396,384.79,384.7118,384.79,384.67,1672753980000,61
2023-01-03 13:54:00,1297.0,384.7252,384.7,384.7,384.75,384.7,1672754040000,31
2023-01-03 13:55:00,18523.0,384.7832,384.73,384.75,384.8,384.73,1672754100000,86
2023-01-03 13:56:00,33088.0,384.7977,384.8,384.77,384.82,384.77,1672754160000,100
2023-01-03 13:57:00,12716.0,384.8016,384.78,384.82,384.82,384.78,1672754220000,74
2023-01-03 13:58:00,2205.0,384.7715,384.76,384.8,384.8,384.74,1672754280000,45
2023-01-03 13:59:00,4338.0,384.8246,384.84,384.69,384.88,384.69,1672754340000,84
2023-01-03 14:00:00,1396.0,384.6929,384.66,384.76,384.76,384.66,1672754400000,49
2023-01-03 14:01:00,2562.0,384.7289,384.71,384.7,384.76,384.7,1672754460000,33
2023-01-03 14:02:00,14304.0,384.6061,384.65,384.54,384.65,384.54,1672754520000,93
2023-01-03 14:03:00,4806.0,384.5184,384.58,384.47,384.58,384.45,1672754580000,85
2023-01-03 14:04:00,21901.0,384.4514,384.48,384.45,384.52,384.39,1672754640000,145
2023-01-03 14:05:00,9162.0,384.4679,384.45,384.51,384.53,384.44,1672754700000,94
2023-01-03 14:06:00,13286.0,384.5722,384.54,384.6,384.64,384.52,1672754760000,98
2023-01-03 14:07:00,5684.0,384.5541,384.55,384.56,384.58,384.51,1672754820000,46
2023-01-03 14:08:00,3643.0,384.4752,384.6,384.65,384.66,384.6,1672754880000,50
2023-01-03 14:09:00,7271.0,384.7907,384.75,384.8,384.81,384.75,1672754940000,69
2023-01-03 14:10:00,8977.0,384.8656,384.78,384.88,384.94,384.78,1672755000000,103
2023-01-03 14:11:00,2316.0,384.5242,384.9,384.85,384.9,382.43,1672755060000,43
2023-01-03 14:12:00,5292.0,384.8483,384.84,384.9,384.9,384.8,1672755120000,55
2023-01-03 14:13:00,14381.0,384.9653,384.89,384.99,385.04,384.89,1672755180000,142
2023-01-03 14:14:00,40781.0,385.1079,385.04,385.16,385.2,385.04,1672755240000,225
2023-01-03 14:15:00,43932.0,385.1528,385.1693,385.09,385.19,385.08,1672755300000,207
2023-01-03 14:16:00,13392.0,385.0851,385.09,385.0,385.11,385.0,1672755360000,95
2023-01-03 14:17:00,26012.0,385.0949,385.0,385.18,385.18,385.0,1672755420000,135
2023-01-03 14:18:00,11786.0,385.1724,385.2,385.13,385.28,385.11,1672755480000,116
2023-01-03 14:19:00,11834.0,385.115,385.15,385.1,385.15,385.08,1672755540000,103
2023-01-03 14:20:00,25619.0,385.0017,385.04,384.98,385.04,384.96,1672755600000,188
2023-01-03 14:21:00,37377.0,384.8489,384.96,384.85,384.96,384.8,1672755660000,203
2023-01-03 14:22:00,22114.0,384.857,384.86,384.87,384.89,384.83,1672755720000,129
2023-01-03 14:23:00,5024.0,384.9586,384.9,384.98,385.0,384.9,1672755780000,69
2023-01-03 14:24:00,8514.0,384.8949,384.98,384.85,384.99,384.84,1672755840000,76
2023-01-03 14:25:00,18354.0,384.7702,384.84,384.46,384.88,384.46,1672755900000,148
2023-01-03 14:26:00,9610.0,384.5426,384.54,384.52,384.58,384.51,1672755960000,103
2023-01-03 14:27:00,21599.0,384.4287,384.57,384.51,384.57,384.39,1672756020000,171
2023-01-03 14:28:00,34974.0,384.4989,384.53,384.5,384.59,384.47,1672756080000,135
2023-01-03 14:29:00,55772.0,384.4083,384.44,384.4,384.49,384.33,1672756140000,276
2023-01-03 14:30:00,644288.0,384.3295,384.37,384.13,384.46,383.97,1672756200000,9988
2023-01-03 14:31:00,329484.0,383.8307,384.13,383.96,384.13,383.59,1672756260000,2728
2023-01-03 14:32:00,339697.0,384.1747,383.99,384.1545,384.42,383.99,1672756320000,3024
2023-01-03 14:33:00,370878.0,384.6419,384.16,385.07,385.08,384.15,1672756380000,3584
