timestamp,volume,vw,open,close,high,low,t,number_of_trades
2023-06-01 08:01:00,1380.0,418.4443,418.5,418.4,418.5,418.4,1685606460000,15
2023-06-01 08:02:00,251.0,418.4148,418.4,418.4,418.4,418.4,1685606520000,5
2023-06-01 08:03:00,473.0,418.3561,418.44,418.34,418.44,418.34,1685606580000,8
2023-06-01 08:10:00,263.0,418.3492,418.34,418.34,418.34,418.34,1685607000000,6
2023-06-01 08:12:00,159.0,418.3826,418.39,418.39,418.39,418.39,1685607120000,2
2023-06-01 08:13:00,239.0,418.37,418.37,418.37,418.37,418.37,1685607180000,6
2023-06-01 08:17:00,332.0,418.2258,418.23,418.23,418.23,418.23,1685607420000,4
2023-06-01 08:18:00,377.0,418.3062,418.3,418.3,418.3,418.3,1685607480000,6
2023-06-01 08:19:00,133.0,418.3712,418.38,418.38,418.38,418.38,1685607540000,5
2023-06-01 08:21:00,965.0,418.2641,418.3,418.2,418.3,418.2,1685607660000,8
2023-06-01 08:22:00,597.0,418.2069,418.21,418.21,418.21,418.21,1685607720000,4
2023-06-01 08:23:00,675.0,418.2959,418.29,418.3,418.3,418.29,1685607780000,5
2023-06-01 08:24:00,931.0,418.3189,418.31,418.35,418.35,418.31,1685607840000,7
2023-06-01 08:26:00,589.0,418.4536,418.45,418.45,418.45,418.45,1685607960000,6
2023-06-01 08:28:00,1417.0,418.5496,418.54,418.57,418.57,418.54,1685608080000,9
2023-06-01 08:32:00,774.0,418.6723,418.67,418.67,418.67,418.67,1685608320000,6
2023-06-01 08:33:00,1000.0,418.69,418.69,418.69,418.69,418.69,1685608380000,3
2023-06-01 08:34:00,1490.0,418.6638,418.69,418.66,418.69,418.66,1685608440000,6
2023-06-01 08:35:00,644.0,418.7262,418.72,418.76,418.76,418.72,1685608500000,3
2023-06-01 08:36:00,1360.0,418.7454,418.75,418.75,418.75,418.75,1685608560000,5
2023-06-01 08:38:00,100.0,418.76,418.76,418.76,418.76,418.76,1685608680000,1
2023-06-01 08:39:00,568.0,418.7698,418.77,418.77,418.77,418.77,1685608740000,5
2023-06-01 08:40:00,562.0,418.7669,418.77,418.77,418.77,418.77,1685608800000,5
2023-06-01 08:41:00,123.0,418.7731,418.77,418.77,418.77,418.77,1685608860000,3
2023-06-01 08:43:00,227.0,418.7797,418.78,418.78,418.78,418.78,1685608980000,2
2023-06-01 08:45:00,126.0,418.8237,418.83,418.83,418.83,418.83,1685609100000,4
2023-06-01 08:47:00,107.0,418.8976,418.9,418.9,418.9,418.9,1685609220000,6
2023-06-01 08:48:00,1125.0,418.9234,418.91,418.9,418.95,418.9,1685609280000,8
2023-06-01 08:49:00,718.0,418.945,418.94,418.94,418.99,418.91,1685609340000,5
2023-06-01 08:51:00,576.0,419.011,419.0,419.01,419.02,419.0,1685609460000,8
2023-06-01 08:54:00,6052.0,419.0794,419.08,419.08,419.08,419.08,1685609640000,16
2023-06-01 08:55:00,208.0,419.06,419.06,419.06,419.06,419.06,1685609700000,1
2023-06-01 08:56:00,101.0,419.0402,419.04,419.04,419.04,419.04,1685609760000,2
2023-06-01 08:59:00,111.0,419.0046,419.0,419.0,419.0,419.0,1685609940000,3
2023-06-01 09:00:00,221.0,418.9305,418.94,418.94,418.94,418.94,1685610000000,5
2023-06-01 09:01:00,359.0,418.8848,418.92,418.92,418.92,418.92,1685610060000,7
2023-06-01 09:02:00,1272.0,418.9237,418.92,418.93,418.93,418.92,1685610120000,10
2023-06-01 09:03:00,10203.0,418.9515,418.94,418.95,418.97,418.94,1685610180000,17
2023-06-01 09:06:00,1065.0,418.8998,418.9,418.9,418.9,418.9,1685610360000,5
2023-06-01 09:07:00,111.0,418.9489,418.95,418.95,418.95,418.95,1685610420000,3
2023-06-01 09:08:00,1434.0,418.8043,418.83,418.82,418.83,418.8,1685610480000,8
2023-06-01 09:09:00,402.0,418.8701,418.87,418.87,418.87,418.87,1685610540000,4
2023-06-01 09:10:00,2121.0,418.965,418.95,418.97,418.97,418.95,1685610600000,8
2023-06-01 09:13:00,116.0,418.9197,418.92,418.92,418.92,418.92,1685610780000,2
2023-06-01 09:16:00,501.0,418.7462,418.74,418.74,418.74,418.74,1685610960000,6
2023-06-01 09:19:00,446.0,418.8448,418.86,418.86,418.86,418.86,1685611140000,8
2023-06-01 09:20:00,401.0,418.7301,418.73,418.73,418.73,418.73,1685611200000,2
2023-06-01 09:22:00,500.0,418.792,418.79,418.8,418.8,418.79,1685611320000,2
2023-06-01 09:23:00,234.0,418.7857,418.79,418.79,418.79,418.79,1685611380000,6
2023-06-01 09:25:00,522.0,418.7342,418.73,418.73,418.73,418.73,1685611500000,6
2023-06-01 09:27:00,413.0,418.7611,418.76,418.76,418.76,418.76,1685611620000,3
2023-06-01 09:30:00,151.0,418.6906,418.7,418.7,418.7,418.7,1685611800000,8
2023-06-01 09:31:00,204.0,418.6701,418.67,418.67,418.67,418.67,1685611860000,5
2023-06-01 09:33:00,2621.0,418.6595,418.65,418.66,418.66,418.65,1685611980000,6
2023-06-01 09:34:00,131.0,418.6871,418.69,418.69,418.69,418.69,1685612040000,5
2023-06-01 09:38:00,112.0,418.6431,418.64,418.64,418.64,418.64,1685612280000,4
2023-06-01 09:39:00,233.0,418.7078,418.71,418.71,418.71,418.71,1685612340000,7
2023-06-01 09:40:00,414.0,418.7,418.7,418.7,418.7,418.7,1685612400000,4
2023-06-01 09:41:00,4810.0,418.7619,418.74,418.77,418.77,418.74,1685612460000,12
2023-06-01 09:42:00,220.0,418.7718,418.77,418.77,418.77,418.77,1685612520000,3
2023-06-01 09:43:00,671.0,418.8108,418.81,418.81,418.81,418.81,1685612580000,4
2023-06-01 09:44:00,12726.0,418.8788,418.87,418.88,418.88,418.87,1685612640000,36
2023-06-01 09:45:00,2438.0,418.8799,418.88,418.88,418.88,418.88,1685612700000,11
2023-06-01 09:46:00,20301.0,418.9569,418.95,418.9,418.96,418.9,1685612760000,78
2023-06-01 09:53:00,15520.0,418.8487,418.84,418.85,418.85,418.84,1685613180000,60
2023-06-01 09:54:00,2510.0,418.8522,418.85,418.86,418.86,418.85,1685613240000,7
2023-06-01 09:56:00,2503.0,418.9,418.9,418.9,418.9,418.9,1685613360000,7
2023-06-01 09:58:00,8102.0,418.962,418.95,418.97,418.97,418.95,1685613480000,24
2023-06-01 09:59:00,7700.0,418.9701,418.97,418.97,418.98,418.97,1685613540000,22
2023-06-01 10:00:00,9301.0,418.9681,418.97,418.97,418.97,418.96,1685613600000,42
2023-06-01 10:03:00,588.0,418.8876,418.9,418.87,418.9,418.87,1685613780000,5
2023-06-01 10:05:00,2147.0,418.9036,418.9,418.91,418.91,418.9,1685613900000,12
2023-06-01 10:06:00,1240.0,418.8116,418.81,418.81,418.81,418.81,1685613960000,3
2023-06-01 10:07:00,1237.0,418.8461,418.84,418.88,418.88,418.83,1685614020000,9
2023-06-01 10:08:00,422.0,418.9774,418.98,418.98,418.98,418.98,1685614080000,3
2023-06-01 10:09:00,1215.0,418.9849,419.0,418.98,419.0,418.96,1685614140000,14
2023-06-01 10:10:00,1947.0,419.0307,419.0,419.04,419.04,419.0,1685614200000,9
2023-06-01 10:11:00,1002.0,418.9661,418.97,418.96,418.97,418.96,1685614260000,5
2023-06-01 10:12:00,787.0,418.9549,418.95,418.96,418.96,418.95,1685614320000,6
2023-06-01 10:13:00,348.0,418.9813,418.99,418.97,418.99,418.97,1685614380000,3
2023-06-01 10:14:00,422.0,419.0095,419.01,419.01,419.01,419.01,1685614440000,2
2023-06-01 10:17:00,337.0,418.9018,418.9,418.9,418.9,418.9,1685614620000,4
2023-06-01 10:19:00,2000.0,418.94,418.94,418.94,418.94,418.94,1685614740000,4
2023-06-01 10:20:00,1177.0,418.9674,418.96,418.98,418.98,418.96,1685614800000,5
2023-06-01 10:21:00,1294.0,419.0412,419.03,419.06,419.06,419.03,1685614860000,7
2023-06-01 10:23:00,1105.0,419.0662,419.1,419.05,419.1,419.03,1685614980000,15
2023-06-01 10:24:00,2008.0,419.0471,419.07,419.04,419.07,419.03,1685615040000,10
2023-06-01 10:26:00,911.0,419.0707,419.07,419.07,419.07,419.07,1685615160000,7
2023-06-01 10:28:00,2334.0,419.1372,419.14,419.13,419.14,419.13,1685615280000,13
2023-06-01 10:29:00,405.0,419.1565,419.15,419.17,419.17,419.15,1685615340000,6
2023-06-01 10:30:00,892.0,419.2319,419.22,419.24,419.27,419.22,1685615400000,18
2023-06-01 10:31:00,562.0,419.3119,419.28,419.32,419.33,419.28,1685615460000,13
2023-06-01 10:32:00,615.0,419.3302,419.32,419.34,419.34,419.3,1685615520000,6
2023-06-01 10:33:00,531.0,419.2285,419.29,419.21,419.29,419.21,1685615580000,5
2023-06-01 10:35:00,653.0,419.2059,419.22,419.2,419.22,419.2,1685615700000,3
2023-06-01 10:36:00,5164.0,419.2765,419.27,419.28,419.28,419.27,1685615760000,23
2023-06-01 10:37:00,962.0,419.1472,419.16,419.13,419.16,419.13,1685615820000,5
2023-06-01 10:38:00,171.0,419.1582,419.15,419.15,419.15,419.15,1685615880000,4
2023-06-01 10:39:00,845.0,419.2053,419.2,419.21,419.21,419.2,1685615940000,3
2023-06-01 10:40:00,903.0,419.22,419.23,419.21,419.23,419.21,1685616000000,5
2023-06-01 10:41:00,1941.0,419.1691,419.18,419.17,419.18,419.16,1685616060000,9
2023-06-01 10:42:00,500.0,419.2,419.2,419.2,419.2,419.2,1685616120000,1
2023-06-01 10:43:00,920.0,419.1746,419.18,419.16,419.2,419.16,1685616180000,4
2023-06-01 10:46:00,655.0,419.155,419.12,419.17,419.17,419.12,1685616360000,4
2023-06-01 10:49:00,2000.0,419.1425,419.15,419.14,419.15,419.14,1685616540000,5
2023-06-01 10:50:00,337.0,419.1882,419.19,419.19,419.19,419.19,1685616600000,6
2023-06-01 10:51:00,412.0,419.1997,419.2,419.2,419.2,419.2,1685616660000,4
2023-06-01 10:52:00,260.0,419.1488,419.15,419.15,419.15,419.15,1685616720000,4
2023-06-01 10:54:00,350.0,419.2114,419.2,419.24,419.24,419.2,1685616840000,3
2023-06-01 10:55:00,558.0,419.1526,419.2,419.12,419.2,419.1,1685616900000,6
2023-06-01 10:56:00,703.0,418.9718,419.0,418.95,419.0,418.95,1685616960000,5
2023-06-01 10:57:00,1042.0,418.9931,418.98,418.97,419.01,418.97,1685617020000,5
2023-06-01 10:58:00,3212.0,418.8976,418.9,418.88,418.9,418.88,1685617080000,19
2023-06-01 10:59:00,860.0,418.8798,418.9,418.85,418.9,418.85,1685617140000,7
2023-06-01 11:00:00,52583.0,418.9514,418.84,418.99,419.0,418.82,1685617200000,225
2023-06-01 11:01:00,14507.0,418.9861,418.99,418.91,419.0,418.91,1685617260000,56
2023-06-01 11:02:00,1488.0,418.9221,418.9,418.91,418.95,418.9,1685617320000,19
2023-06-01 11:03:00,2865.0,418.9487,418.93,418.98,418.98,418.93,1685617380000,20
2023-06-01 11:04:00,713.0,418.9944,418.98,418.99,418.99,418.98,1685617440000,10
2023-06-01 11:05:00,5028.0,419.026,419.01,419.05,419.05,419.0,1685617500000,26
2023-06-01 11:06:00,823.0,419.0609,419.06,419.07,419.07,419.06,1685617560000,9
2023-06-01 11:07:00,175.0,419.05,419.05,419.05,419.05,419.05,1685617620000,3
2023-06-01 11:11:00,559.0,419.0559,419.05,419.05,419.05,419.05,1685617860000,6
2023-06-01 11:12:00,1709.0,419.0843,419.05,419.15,419.15,419.03,1685617920000,15
2023-06-01 11:13:00,2817.0,419.2033,419.21,419.22,419.22,419.2,1685617980000,20
2023-06-01 11:14:00,857.0,419.1992,419.19,419.24,419.24,419.19,1685618040000,10
2023-06-01 11:15:00,635.0,419.2297,419.24,419.22,419.24,419.22,1685618100000,8
2023-06-01 11:16:00,441.0,419.18,419.18,419.18,419.18,419.18,1685618160000,4
2023-06-01 11:17:00,4821.0,419.1199,419.16,419.12,419.16,419.07,1685618220000,12
2023-06-01 11:18:00,1664.0,419.1126,419.12,419.13,419.13,419.1,1685618280000,7
2023-06-01 11:19:00,1616.0,419.1421,419.14,419.14,419.14,419.14,1685618340000,7
2023-06-01 11:20:00,2587.0,419.0583,419.06,419.05,419.08,419.05,1685618400000,12
2023-06-01 11:21:00,1488.0,419.0348,419.03,419.06,419.06,419.03,1685618460000,13
2023-06-01 11:22:00,964.0,419.0443,419.04,419.04,419.04,419.04,1685618520000,10
2023-06-01 11:23:00,249.0,419.05,419.05,419.05,419.05,419.05,1685618580000,4
2023-06-01 11:25:00,757.0,419.0032,419.02,419.0,419.02,419.0,1685618700000,12
2023-06-01 11:27:00,1326.0,419.0924,419.09,419.1,419.1,419.09,1685618820000,15
2023-06-01 11:28:00,2474.0,418.9751,419.05,418.94,419.05,418.94,1685618880000,14
2023-06-01 11:29:00,2317.0,418.8305,418.95,418.82,418.95,418.81,1685618940000,11
2023-06-01 11:30:00,1525.0,418.8548,418.85,418.85,418.86,418.85,1685619000000,6
2023-06-01 11:32:00,829.0,418.9182,418.92,418.91,418.92,418.91,1685619120000,7
2023-06-01 11:33:00,3140.0,418.9728,418.99,418.93,419.0,418.93,1685619180000,15
2023-06-01 11:34:00,221.0,418.8995,418.9,418.9,418.9,418.9,1685619240000,2
2023-06-01 11:35:00,876.0,418.8028,418.8,418.79,418.81,418.79,1685619300000,18
2023-06-01 11:36:00,1649.0,418.7823,418.8,418.75,418.81,418.75,1685619360000,15
2023-06-01 11:38:00,328.0,418.777,418.78,418.78,418.78,418.78,1685619480000,8
2023-06-01 11:40:00,274.0,418.73,418.73,418.73,418.73,418.73,1685619600000,7
2023-06-01 11:41:00,573.0,418.731,418.71,418.71,418.71,418.71,1685619660000,12
2023-06-01 11:42:00,4817.0,418.8583,418.85,418.86,418.87,418.85,1685619720000,21
2023-06-01 11:43:00,13234.0,418.8409,418.84,418.86,418.86,418.82,1685619780000,61
